WORD|자식은|ko	Word	남의 자식 눈에 피눈물 나게 한 사람의 자식은	The child of someone who made another's child cry tears of blood	자식은	자식은	Noun		"Bastard, children, My child is"	Netflix	ko	en	jasig-eun	nam-ui jasig nun-e pinunmul nage han salam-ui jasig-eun	460	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 07:26	"[명규 딸] 그냥 한번 보러 왔어요
남의 자식 눈에 피눈물 나게 한 사람의 자식은
어떻게 생겼나"	"[Myung-gyu's daughter] I just came to see.
The child of someone who made another's child cry tears of blood
What do they look like?"	"I just wanted to meet you.
To see what the daughter of the man who made me cry looked like.
To see what the daughter of the man who made me cry looked like."	1754983577866_prev.jpg	1754983577866_next.jpg	1754983577866.mp3
WORD|피눈물|ko	Word	남의 자식 눈에 피눈물 나게 한 사람의 자식은	The child of someone who made another's child cry tears of blood	피눈물	피눈물	Noun		"Tears, blood, sweat, and tears, blood"	Netflix	ko	en	pinunmul	nam-ui jasig nun-e pinunmul nage han salam-ui jasig-eun	460	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 07:26	"[명규 딸] 그냥 한번 보러 왔어요
남의 자식 눈에 피눈물 나게 한 사람의 자식은
어떻게 생겼나"	"[Myung-gyu's daughter] I just came to see.
The child of someone who made another's child cry tears of blood
What do they look like?"	"I just wanted to meet you.
To see what the daughter of the man who made me cry looked like.
To see what the daughter of the man who made me cry looked like."	1754983567870_prev.jpg	1754983567870_next.jpg	1754983567870.mp3
WORD|별문제는|ko	Word	"그때 뭐, 별문제는 없었죠?"	"At that time, well, there weren't any particular problems, right?"	별문제는	별문제는	Noun		"The other problem is, No problem, No big deal"	Netflix	ko	en	byeolmunjeneun	"geu-ttae mwo , byeolmunjeneun eobs-eossjyo ?"	445	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:52	"어
그때 뭐, 별문제는 없었죠?
[의미심장한 음악]"	"Uh,
At that time, well, there weren't any particular problems, right?
[Meaningful music]"	"Yes.
There weren't any issues or anything, were there?
"	1754974373111_prev.jpg	1754974373111_next.jpg	1754974373111.mp3
WORD|가출+도|ko	Word	"야, 근데 걔가 청소하다 힘들면 막 가출도 하고 그런다더라"	"Hey, but I heard that when she gets tired from cleaning, she runs away from home or something."	가출도	가출+도	Verb		"Runaway, running away from home, running away"	Netflix	ko	en	gachul+do	"ya , geunde gyaega cheongsohada himdeulmyeon mag gachuldo hago geuleondadeola"	440	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:51	"[무진의 웃음]
야, 근데 걔가 청소하다 힘들면 막 가출도 하고 그런다더라
[무진의 웃음]"	"[Moo Jin's laughter]
Hey, but I heard that when she gets tired from cleaning, she runs away from home or something.
[Moo Jin's laughter]"	"
But I hear robot vacuums might leave if they get too exhausted.
"	1754974294163_prev.jpg	1754974294163_next.jpg	1754974294163.mp3
WORD|그런다+더라|ko	Word	"야, 근데 걔가 청소하다 힘들면 막 가출도 하고 그런다더라"	"Hey, but I heard that when she gets tired from cleaning, she runs away from home or something."	그런다더라	그런다+더라	Verb		"Then, I heard that, They say that"	Netflix	ko	en	geuleonda+deola	"ya , geunde gyaega cheongsohada himdeulmyeon mag gachuldo hago geuleondadeola"	440	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:51	"[무진의 웃음]
야, 근데 걔가 청소하다 힘들면 막 가출도 하고 그런다더라
[무진의 웃음]"	"[Moo Jin's laughter]
Hey, but I heard that when she gets tired from cleaning, she runs away from home or something.
[Moo Jin's laughter]"	"
But I hear robot vacuums might leave if they get too exhausted.
"	1754974291461_prev.jpg	1754974291461_next.jpg	1754974291461.mp3
WORD|수준으로|ko	Word	[미래] 엄마 집 고를 때 진짜 B 사감 수준으로 깐깐한데	"[Future] When choosing Mom's house She's really picky, like a strict dorm mother"	수준으로	수준으로	Adv		"To the level, at the level of, on the level of"	Netflix	ko	en	sujun-eulo	[ milae ] eomma jib goleul ttae jin-jja B sagam sujun-eulo kkankkanhande	434	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:50	"같이 다니셨다면서요?
[미래] 엄마 집 고를 때 진짜 B 사감 수준으로 깐깐한데
[옅은 웃음]"	"You said you went together?
[Future] When choosing Mom's house She's really picky, like a strict dorm mother
[Faint smile]"	"I heard you helped her.
Mom becomes extremely picky when it comes to apartments.
"	1754974236488_prev.jpg	1754974236488_next.jpg	1754974236488.mp3
WORD|사감|ko	Word	[미래] 엄마 집 고를 때 진짜 B 사감 수준으로 깐깐한데	"[Future] When choosing Mom's house She's really picky, like a strict dorm mother"	사감	사감	Noun		"teacher, instructor, tutor"	Netflix	ko	en	sagam	[ milae ] eomma jib goleul ttae jin-jja B sagam sujun-eulo kkankkanhande	434	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:50	"같이 다니셨다면서요?
[미래] 엄마 집 고를 때 진짜 B 사감 수준으로 깐깐한데
[옅은 웃음]"	"You said you went together?
[Future] When choosing Mom's house She's really picky, like a strict dorm mother
[Faint smile]"	"I heard you helped her.
Mom becomes extremely picky when it comes to apartments.
"	1754974226372_prev.jpg	1754974226372_next.jpg	1754974226372.mp3
WORD|다니셨다면서요|ko	Word	같이 다니셨다면서요?	You said you went around together?	다니셨다면서요	다니셨다면서요	Adj		"You said you were there, I heard you were working there, I heard you were studying there"	Netflix	ko	en	danisyeossdamyeonseo-yo	gat-i danisyeossdamyeonseo-yo ?	433	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:50	"[무진의 웃음]
같이 다니셨다면서요?
[미래] 엄마 집 고를 때 진짜 B 사감 수준으로 깐깐한데"	"[Mujin's laughter]
You said you went around together?
[Future] When choosing Mom's house, she's as picky as Dorm Head B"	"
I heard you helped her.
Mom becomes extremely picky when it comes to apartments."	1754974211459_prev.jpg	1754974211459_next.jpg	1754974211459.mp3
WORD|월세는|ko	Word	또 월세는 싸야 된다고	And the rent has to be cheap.	월세는	월세는	Noun		"Rent, Monthly rent is"	Netflix	ko	en	wolseneun	tto wolseneun ssa-ya doendago	431	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:49	"[옅은 웃음]
또 월세는 싸야 된다고
[무진의 웃음]"	"[A faint smile]
And the rent has to be cheap.
[Moo Jin's laughter]"	"
with cheap rent.
"	1754974197992_prev.jpg	1754974197992_next.jpg	1754974197992.mp3
WORD|발품|ko	Word	이 집 구한다고 엄마가 엄청 발품 팔았어	Mom really went out of her way to find this place.	발품	발품	Noun		"Foot, resourcefulness, ingenuity"	Netflix	ko	en	balpum	i jib guhandago eommaga eomcheong balpum pal-ass-eo	428	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:49	"[헛기침]
이 집 구한다고 엄마가 엄청 발품 팔았어
[무진] 안전하고 깨끗한데다가"	"[Clears throat]
Mom really went out of her way to find this place.
[Mujin] It's safe and clean,"	"
Your mom did a lot of legwork to find this place.
She wanted a safe and clean place"	1754974171569_prev.jpg	1754974171569_next.jpg	1754974171569.mp3
WORD|구한다고|ko	Word	이 집 구한다고 엄마가 엄청 발품 팔았어	Mom really went out of her way to find this place.	구한다고	구한다고	Verb		"Ask, I beg for, I ask for"	Netflix	ko	en	guhandago	i jib guhandago eommaga eomcheong balpum pal-ass-eo	428	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:49	"[헛기침]
이 집 구한다고 엄마가 엄청 발품 팔았어
[무진] 안전하고 깨끗한데다가"	"[Clears throat]
Mom really went out of her way to find this place.
[Mujin] It's safe and clean,"	"
Your mom did a lot of legwork to find this place.
She wanted a safe and clean place"	1754974167204_prev.jpg	1754974167204_next.jpg	1754974167204.mp3
WORD|마저|ko	Word	그럼 마저 지나가시기 전에 잠깐 들어가실래요?	"Then, before you continue on your way, would you like to come in for a moment?"	마저	마저	Noun		"Even, even, poisons"	Netflix	ko	en	majeo	geuleom majeo jinagasigi jeon-e jamkkan deul-eogasillae-yo ?	425	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:48	"운동하는 놈 나름이죠
그럼 마저 지나가시기 전에 잠깐 들어가실래요?
[흥미로운 음악]"	"It depends on the person who exercises.
Then, before you continue on your way, would you like to come in for a moment?
[Intriguing music]"	"Not all athletes are the same.
Do you want to come in for a second before you go?
"	1754974131512_prev.jpg	1754974131512_next.jpg	1754974131512.mp3
WORD|나름이죠|ko	Word	운동하는 놈 나름이죠	It depends on the person exercising.	나름이죠	나름이죠	Verb		"It depends, in its own way, in its own right"	Netflix	ko	en	naleum-ijyo	undonghaneun nom naleum-ijyo	424	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:48	"[헛웃음]
운동하는 놈 나름이죠
그럼 마저 지나가시기 전에 잠깐 들어가실래요?"	"[Laughs]
It depends on the person exercising.
Then, before you continue on your way, would you like to come in for a moment?"	"
Not all athletes are the same.
Do you want to come in for a second before you go?"	1754974122637_prev.jpg	1754974122637_next.jpg	1754974122637.mp3
WORD|점검차|ko	Word	안전 점검차	"as a safety check,"	점검차	점검차	Noun		"Inspection car, inspection vehicle, maintenance vehicle"	Netflix	ko	en	jeomgeomcha	anjeon jeomgeomcha	416	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:47	"어, 지나가는 길에
안전 점검차
미래 씨 데려다주는 길입니다"	"Uh, on my way passing by,
as a safety check,
I'm giving Mira a ride home."	"I was passing by…
And decided to do a safety check.
I was just walking her home."	1754974055988_prev.jpg	1754974055988_next.jpg	1754974055988.mp3
WORD|안전|ko	Word	안전 점검차	"as a safety check,"	안전	안전	Noun		"safety, security, inner palace"	Netflix	ko	en	anjeon	anjeon jeomgeomcha	416	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 04:47	"어, 지나가는 길에
안전 점검차
미래 씨 데려다주는 길입니다"	"Uh, on my way passing by,
as a safety check,
I'm giving Mira a ride home."	"I was passing by…
And decided to do a safety check.
I was just walking her home."	1754974053244_prev.jpg	1754974053244_next.jpg	1754974053244.mp3
WORD|가짜야|ko	Word	"[무진] 이거 진짜야, 가짜야, 이거, 어?"	"[Mujin] Is this real or fake, huh?"	가짜야	가짜야	Noun		"Fake, You're fake., It's fake."	Netflix	ko	en	ga-jja-ya	"[ mujin ] igeo jin-jja-ya , ga-jja-ya , igeo , eo ?"	407	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:53	"이야, 이게 뭐 CCTV가 또 어디 있나? 응?
[무진] 이거 진짜야, 가짜야, 이거, 어?
앵글이 이쪽으로 딱 이렇게 되는데…"	"Wow, what is this? Where else is there CCTV? Huh?
[Mujin] Is this real or fake, huh?
The angle is just like this, facing this way..."	"Well, is there any security camera here?
Is this real or fake?
It should cover this spot right here."	1754967219328_prev.jpg	1754967219328_next.jpg	1754967219328.mp3
WORD|디펜스+하+아|ko	Word	다음부터는 내 옆자리에 앉아요 내가 디펜스해 줄게요	Sit next to me next time. I'll defend you.	디펜스해	디펜스+하+아	Verb		"defend, defense, defending"	Netflix	ko	en	dipenseu+ha+a	da-eumbuteoneun nae yeopjali-e anj-a-yo naega dipenseuhae julge-yo	398	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:52	"오늘은 태평 씨 환영회라 어쩔 수 없었고
다음부터는 내 옆자리에 앉아요 내가 디펜스해 줄게요
- [밝은 음악] - 가요"	"Today was Taepyeong's welcome party, so I couldn't help it.
Sit next to me next time. I'll defend you.
- [Upbeat music] - Let's go"	"I couldn't stop them today as it was your welcome dinner.
Sit next to me from now on. I'll look out for you.
Let's go."	1754967162139_prev.jpg	1754967162139_next.jpg	1754967162139.mp3
WORD|환영회라|ko	Word	오늘은 태평 씨 환영회라 어쩔 수 없었고	"Today was a welcome party for Taepyeong, so I couldn't help it."	환영회라	환영회라	Verb		"welcome party, It's a welcome party"	Netflix	ko	en	hwan-yeonghoela	oneul-eun taepyeong ssi hwan-yeonghoela eo-jjeol su eobs-eossgo	397	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:52	"자주 있나요?
오늘은 태평 씨 환영회라 어쩔 수 없었고
다음부터는 내 옆자리에 앉아요 내가 디펜스해 줄게요"	"Does it happen often?
Today was a welcome party for Taepyeong, so I couldn't help it.
Next time, sit next to me. I'll defend you."	"Do you often have these team dinners?
I couldn't stop them today as it was your welcome dinner.
Sit next to me from now on. I'll look out for you."	1754967150653_prev.jpg	1754967150653_next.jpg	1754967150653.mp3
WORD|회식이|ko	Word	회식이	Do you	회식이	회식이	Noun		"Dinner, company dinner, work dinner"	Netflix	ko	en	hoesig-i	hoesig-i	395	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:52	"[한숨]
회식이
자주 있나요?"	"[Sigh]
Do you
have frequent company dinners?"	"
Do you often have these team dinners?
Do you often have these team dinners?"	1754967136730_prev.jpg	1754967136730_next.jpg	1754967136730.mp3
WORD|옅은|ko	Word	[미래의 옅은 웃음]	[Faint laughter from the future]	옅은	옅은	Noun		"Pale, pale, colorPale"	Netflix	ko	en	yeot-eun	[ milae-ui yeot-eun us-eum ]	392	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:43	"2분, 금방 온다 [웃음]
[미래의 옅은 웃음]
고생했어요"	"2 minutes, they'll be here soon [laughter]
[Faint laughter from the future]
You worked hard"		1754966598531_prev.jpg	1754966598531_next.jpg	1754966598531.mp3
WORD|떨궈|ko	Word	내가 가는 길에 떨궈 줄게 우리 거 2분 남았다	I'll drop you off on my way. We have 2 minutes left.	떨궈	떨궈	Noun		"Drop it, shaking, trembling"	Netflix	ko	en	tteolgwo	naega ganeun gil-e tteolgwo julge uli geo 2bun nam-assda	382	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:42	"[이 팀장] 너희 집 걸어가면 2시간인데 어디를 걸어가?
내가 가는 길에 떨궈 줄게 우리 거 2분 남았다
[유 주임] 아, 전 아직 막차가 있네요"	"[Team Leader Lee] You said it takes 2 hours to walk home. Where are you going?
I'll drop you off on my way. We have 2 minutes left.
[Assistant Manager Yoo] Oh, I still have the last train."	"It'll take you two hours to walk from here.
I'll drop you off. My taxi will be here in two minutes.
As for me, the bus is still running."	1754966532587_prev.jpg	1754966532587_next.jpg	1754966532587.mp3
WORD|고생했어|ko	Word	"- 고생했어, 고생했어 - [유 주임] 고생하셨습니다"	"- Good work, good work - [Assistant Manager Yoo] Good work."	고생했어	고생했어	Noun		"I suffered, You did well, Good job"	Netflix	ko	en	gosaenghaess-eo	"- gosaenghaess-eo , gosaenghaess-eo - [ yu ju-im ] gosaenghasyeoss-seubnida"	375	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:41	"[이 팀장] 아, 처리 완료!
- 고생했어, 고생했어 - [유 주임] 고생하셨습니다
고생하셨습니다"	"[Team Leader Lee] Ah, processing complete!
- Good work, good work - [Assistant Manager Yoo] Good work.
Good work."	"Mission accomplished!
-Thank you. -Thank you.
Thank you for your hard work, sir."	1754966479424_prev.jpg	1754966479424_next.jpg	1754966479424.mp3
WORD|완료|ko	Word	"[이 팀장] 아, 처리 완료!"	"[Team Leader Lee] Ah, processing complete!"	완료	완료	Noun		"complete, completion, done"	Netflix	ko	en	wanlyo	"[ i timjang ] a , cheoli wanlyo !"	374	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:41	"[이 팀장, 유 주임이 한국어로] 들어가십시오!
[이 팀장] 아, 처리 완료!
- 고생했어, 고생했어 - [유 주임] 고생하셨습니다"	"[Team Leader Lee, Assistant Manager Yoo in Korean] Enter!
[Team Leader Lee] Ah, processing complete!
- Good work, good work - [Assistant Manager Yoo] Thank you for your hard work."	"-Good night, sir. -Good night, sir.
Mission accomplished!
-Thank you. -Thank you."	1754966475675_prev.jpg	1754966475675_next.jpg	1754966475675.mp3
WORD|당황한|ko	Word	"[태평, 나라의 당황한 탄성]"	[Tae-pyeong's flustered exclamation]	당황한	당황한	Adj		"Embarrassing, bewildered, flustered"	Netflix	ko	en	danghwang+ha+ㄴ	"[ taepyeong , nala-ui danghwanghan tanseong ]"	370	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:40	"- 나의 태평양, 특급 사랑! - [이 팀장] 예, 예, 예, 예, 예
[태평, 나라의 당황한 탄성]
사랑해요, 감사해요!"	"- My Pacific, special love! - [Team Leader Lee] Yes, yes, yes, yes, yes
[Tae-pyeong's flustered exclamation]
I love you, thank you!"		1754966459357_prev.jpg	1754966459357_next.jpg	1754966459357.mp3
WORD|이러다|ko	Word	이러다 우리 팀까지 없어지는 거 아니에요?	What if our team disappears because of this?	이러다	이러다	Adv		"Like this, to be like this, to end up like this"	Netflix	ko	en	ileoda	ileoda uli timkkaji eobs-eojineun geo ani-e-yo ?	365	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:39	"- [계속되는 부장의 노랫소리] - 그러게요
이러다 우리 팀까지 없어지는 거 아니에요?
[부장] ♪ 무조건 달려갈 거야 ♪"	"- [Manager's singing continues] - I agree.
What if our team disappears because of this?
[Manager] ♪ I'll run unconditionally ♪"	"I know. I hope our team doesn't disappear.
I know. I hope our team doesn't disappear.
I'll always run over"	1754966399683_prev.jpg	1754966399683_next.jpg	1754966399683.mp3
WORD|그러게요|ko	Word	- [계속되는 부장의 노랫소리] - 그러게요	"- [Manager's singing continues] - I know, right?"	그러게요	그러게요	Adj		"Iknow, right, That's right"	Netflix	ko	en	geuleoge-yo	- [ gyesogdoeneun bujang-ui nolaes-soli ] - geuleoge-yo	364	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:39	"딱 봐도 저런 거 싫어할 타입인데
- [계속되는 부장의 노랫소리] - 그러게요
이러다 우리 팀까지 없어지는 거 아니에요?"	"It's obvious they'd hate that kind of thing.
- [Manager's singing continues] - I know, right?
What if our team disappears because of this?"	"He seems like the type who hates such things.
I know. I hope our team doesn't disappear.
I know. I hope our team doesn't disappear."	1754966393277_prev.jpg	1754966393277_next.jpg	1754966393277.mp3
WORD|오대양+도|ko	Word	"♪ 오대양도 싫어, 지중해도 싫어 ♪"	"♪ I don't like the five oceans, I don't like the Mediterranean Sea ♪"	오대양도	오대양+도	Noun		"Five Oceans, Five Great Oceans, Odaiyangdo"	Netflix	ko	en	odae-yang+do	"♪ odae-yangdo silh-eo , jijunghaedo silh-eo ♪"	362	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:39	"- ♪ 태평양이야 ♪ - [익살스러운 효과음]
♪ 오대양도 싫어, 지중해도 싫어 ♪
딱 봐도 저런 거 싫어할 타입인데"	"- ♪ It's the Pacific Ocean ♪ - [Playful sound effect]
♪ I don't like the five oceans, I don't like the Mediterranean Sea ♪
It's obvious you're the type to hate things like that"	"as broad as the Pacific Ocean
Not any other oceans…
He seems like the type who hates such things."	1754966362109_prev.jpg	1754966362109_next.jpg	1754966362109.mp3
WORD|무조건|ko	Word	- [신나는 반주가 흘러나온다] - ♪ 무조건 무조건이야 ♪	"- [Upbeat accompaniment plays] - ♪ Unconditionally, unconditionally ♪"	무조건	무조건	Adv		"must, unconditionally, Unconditional"	Netflix	ko	en	mujogeon	- [ sinnaneun banjuga heulleona-onda ] - ♪ mujogeon mujogeon-i-ya ♪	359	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:36	"[부장] ♪ 태평을 향한 나의 마음은 ♪
- [신나는 반주가 흘러나온다] - ♪ 무조건 무조건이야 ♪
♪ 태평을 향한 나의 사랑은 ♪"	"[Manager] ♪ My heart towards Taepyeong ♪
- [Upbeat accompaniment plays] - ♪ Unconditionally, unconditionally ♪
♪ My love towards Taepyeong ♪"	"My love for Tae-pyeong is
Unconditional
My love for Tae-pyeong is"	1754966217967_prev.jpg	1754966217967_next.jpg	1754966217967.mp3
WORD|마음은|ko	Word	[부장] ♪ 태평을 향한 나의 마음은 ♪	[Manager] ♪ My heart towards Taepyeong ♪	마음은	마음은	Noun		"Heart, heart, mind"	Netflix	ko	en	ma-eum+eun	[ bujang ] ♪ taepyeong-eul hyanghan na-ui ma-eum-eun ♪	358	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:36	"[멋쩍은 웃음]
[부장] ♪ 태평을 향한 나의 마음은 ♪
- [신나는 반주가 흘러나온다] - ♪ 무조건 무조건이야 ♪"	"[Awkward laugh]
[Manager] ♪ My heart towards Taepyeong ♪
- [Upbeat accompaniment plays] - ♪ Unconditionally, unconditionally ♪"	"
My love for Tae-pyeong is
Unconditional"	1754966207394_prev.jpg	1754966207394_next.jpg	1754966207394.mp3
WORD|향한|ko	Word	[부장] ♪ 태평을 향한 나의 마음은 ♪	[Manager] ♪ My heart towards Taepyeong ♪	향한	향한	Verb		"towards, to, for"	Netflix	ko	en	hyangha+ㄴ	[ bujang ] ♪ taepyeong-eul hyanghan na-ui ma-eum-eun ♪	358	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:36	"[멋쩍은 웃음]
[부장] ♪ 태평을 향한 나의 마음은 ♪
- [신나는 반주가 흘러나온다] - ♪ 무조건 무조건이야 ♪"	"[Awkward laugh]
[Manager] ♪ My heart towards Taepyeong ♪
- [Upbeat accompaniment plays] - ♪ Unconditionally, unconditionally ♪"	"
My love for Tae-pyeong is
Unconditional"	1754966204276_prev.jpg	1754966204276_next.jpg	1754966204276.mp3
WORD|설레게|ko	Word	- 우리를 설레게 하는 사람 - [직원들] 태평 님	- The one who makes our hearts flutter - [Staff] Taepyeong-nim	설레게	설레게	Verb		"Flutter, excited, fluttery"	Netflix	ko	en	seollege	- ulileul seollege haneun salam - [ jig-wondeul ] taepyeong nim	354	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:36	"[직원들] 태평 님
- 우리를 설레게 하는 사람 - [직원들] 태평 님
- [부장] 영원하라! - [직원들] 태평 님!"	"[Staff] Taepyeong-nim
- The one who makes our hearts flutter - [Staff] Taepyeong-nim
- [Manager] May you live forever! - [Staff] Taepyeong-nim!"	"-Mr. Tae-pyeong. -Mr. Tae-pyeong.
-Who inspires us? -Mr. Tae-pyeong.
-May he be forever! -Mr. Tae-pyeong."	1754966183571_prev.jpg	1754966183571_next.jpg	1754966183571.mp3
WORD|외쳐|ko	Word	[부장] 제가 건배 제의를 하면 '태평 님'을 외쳐 주세요	"[Manager] When I propose a toast, please shout out ""Mr. Taepyeong"""	외쳐	외쳐	Verb		"Shout out, shout, yell"	Netflix	ko	en	oechi+eo	[ bujang ] jega geonbae je-uileul hamyeon ' taepyeong nim ' eul oechyeo juse-yo	351	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:36	"열렬히 진심으로 환영합니다
[부장] 제가 건배 제의를 하면 '태평 님'을 외쳐 주세요
우리에겐 이 사람이 있다"	"We warmly and sincerely welcome you
[Manager] When I propose a toast, please shout out ""Mr. Taepyeong""
We have this person"	"All of us welcome you passionately with open arms.
When I propose a toast, say, ""Mr. Tae-pyeong.""
Who do we have with us?"	1754966167554_prev.jpg	1754966167554_next.jpg	1754966167554.mp3
WORD|제의를|ko	Word	[부장] 제가 건배 제의를 하면 '태평 님'을 외쳐 주세요	"[Manager] When I propose a toast, please shout out ""Mr. Taepyeong"""	제의를	제의를	Noun		"Offer, suggestion, proposal"	Netflix	ko	en	je-uileul	[ bujang ] jega geonbae je-uileul hamyeon ' taepyeong nim ' eul oechyeo juse-yo	351	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:36	"열렬히 진심으로 환영합니다
[부장] 제가 건배 제의를 하면 '태평 님'을 외쳐 주세요
우리에겐 이 사람이 있다"	"We warmly and sincerely welcome you
[Manager] When I propose a toast, please shout out ""Mr. Taepyeong""
We have this person"	"All of us welcome you passionately with open arms.
When I propose a toast, say, ""Mr. Tae-pyeong.""
Who do we have with us?"	1754966160292_prev.jpg	1754966160292_next.jpg	1754966160292.mp3
WORD|진심으로|ko	Word	열렬히 진심으로 환영합니다	Taepyeong-nim!	진심으로	진심으로	Adv		"sincerely, wholeheartedly, in earnest"	Netflix	ko	en	jinsim+eulo	yeollyeolhi jinsim-eulo hwan-yeonghabnida	350	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:35	"- [유쾌한 음악] - 두 팔 벌려서 태평 님을
열렬히 진심으로 환영합니다
[부장] 제가 건배 제의를 하면 '태평 님'을 외쳐 주세요"	"- [Upbeat music] - With arms wide open, let's give a warm welcome to
Taepyeong-nim!
- [Manager] When I propose a toast, please shout 'Taepyeong-nim!'"	"All of us welcome you passionately with open arms.
All of us welcome you passionately with open arms.
When I propose a toast, say, ""Mr. Tae-pyeong."""	1754966112254_prev.jpg	1754966112254_next.jpg	1754966112254.mp3
WORD|열렬히|ko	Word	열렬히 진심으로 환영합니다	Taepyeong-nim!	열렬히	열렬히	Adv		"ardently, passionately, warmly"	Netflix	ko	en	yeollyeolhi	yeollyeolhi jinsim-eulo hwan-yeonghabnida	350	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:35	"- [유쾌한 음악] - 두 팔 벌려서 태평 님을
열렬히 진심으로 환영합니다
[부장] 제가 건배 제의를 하면 '태평 님'을 외쳐 주세요"	"- [Upbeat music] - With arms wide open, let's give a warm welcome to
Taepyeong-nim!
- [Manager] When I propose a toast, please shout 'Taepyeong-nim!'"	"All of us welcome you passionately with open arms.
All of us welcome you passionately with open arms.
When I propose a toast, say, ""Mr. Tae-pyeong."""	1754966105271_prev.jpg	1754966105271_next.jpg	1754966105271.mp3
WORD|벌려서|ko	Word	- [유쾌한 음악] - 두 팔 벌려서 태평 님을	"- [Upbeat music] - With open arms, we"	벌려서	벌려서	Verb		"Openly, spread out, open up"	Netflix	ko	en	beolli+eoseo	- [ yukwaehan eum-ag ] - du pal beollyeoseo taepyeong nim-eul	349	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:34	"저희 팀 모두는
- [유쾌한 음악] - 두 팔 벌려서 태평 님을
열렬히 진심으로 환영합니다"	"All of us on the team
- [Upbeat music] - With open arms, we
warmly and sincerely welcome Taepyeong-nim."	"All of us welcome you passionately with open arms.
All of us welcome you passionately with open arms.
All of us welcome you passionately with open arms."	1754966089369_prev.jpg	1754966089369_next.jpg	1754966089369.mp3
WORD|폐가|ko	Word	폐가 되지 않도록 열심히 하겠습니다	I will work hard so as not to be a burden.	폐가	폐가	Noun		"Closing, abandoned house, derelict house"	Netflix	ko	en	pyega	pyega doeji anhdolog yeolsimhi hagess-seubnida	343	nf_81739035	Romance in the House E10 Tears are Saltier than Water	2025-08-12 02:34	"갑자기 이렇게 들어오게 돼서 죄송합니다
폐가 되지 않도록 열심히 하겠습니다
- 잘 부탁드립니다 - [나라] 어…"	"I apologize for suddenly coming in like this.
I will work hard so as not to be a burden.
- Please take good care of me. - Uh..."	"apologize for joining the team rather abruptly.
I'll work hard not to be a burden.
I look forward to working with you."	1754966040838_prev.jpg	1754966040838_next.jpg	1754966040838.mp3
